work_year,experience_level,employment_type,job_title,salary,salary_currency,company_location,company_size
2023,SE,FT,Data Engineer,276000,USD,US,M
2023,SE,FT,Data Engineer,178500,USD,US,M
2023,SE,FT,Machine Learning Engineer,161000,GBP,GB,M
2023,SE,FT,Machine Learning Engineer,83300,GBP,GB,M
2023,SE,FT,Data Engineer,112700,GBP,GB,M
2023,SE,FT,Data Engineer,83300,GBP,GB,M
2023,SE,FT,Data Engineer,252000,USD,US,M
2023,SE,FT,Data Engineer,129000,USD,US,M
2023,SE,FT,Data Engineer,163800,USD,US,M
2023,SE,FT,Data Engineer,126000,USD,US,M
2023,SE,FT,ML Engineer,260000,USD,CA,M
2023,SE,FT,ML Engineer,110000,USD,CA,M
2023,SE,FT,Analytics Engineer,170000,USD,US,M
2023,SE,FT,Analytics Engineer,130000,USD,US,M
2023,SE,FT,Machine Learning Engineer,247500,USD,US,M
2023,SE,FT,Machine Learning Engineer,172200,USD,US,M
2023,SE,FT,Data Scientist,239748,USD,US,M
2023,SE,FT,Data Scientist,159832,USD,US,M
2023,SE,FT,Machine Learning Engineer,163800,USD,US,M
2023,SE,FT,Machine Learning Engineer,126000,USD,US,M
2023,SE,FT,Data Engineer,252000,USD,US,M
2023,SE,FT,Data Engineer,129000,USD,US,M
2023,SE,FT,Data Science Manager,299500,USD,US,M
2023,SE,FT,Data Science Manager,245100,USD,US,M
2023,SE,FT,Data Architect,188500,USD,US,M
2023,SE,FT,Data Architect,117000,USD,US,M
2023,SE,FT,Data Analyst,250000,USD,US,M
2023,SE,FT,Data Analyst,138000,USD,US,M
2023,SE,FT,Deep Learning Researcher,115000,EUR,DE,L
2023,SE,FT,Data Engineer,140000,USD,US,M
2023,SE,FT,Data Engineer,120000,USD,US,M
2023,SE,FT,BI Analyst,160000,USD,US,M
2023,SE,FT,BI Analyst,135000,USD,US,M
2023,SE,FT,Data Engineer,153600,USD,US,M
2023,SE,FT,Data Engineer,106800,USD,US,M
2023,SE,FT,Data Analyst,127000,USD,US,M
2023,SE,FT,Data Analyst,94000,USD,US,M
2023,SE,FT,Data Scientist,210550,USD,US,M
2023,SE,FT,Data Scientist,153300,USD,US,M
2023,SE,FT,Data Analyst,161500,USD,US,M
2023,SE,FT,Data Analyst,119500,USD,US,M
2023,SE,FT,Data Analyst,175000,USD,US,M
2023,SE,FT,Data Analyst,145000,USD,US,M
2023,SE,FT,Data Scientist,175000,USD,US,M
2023,SE,FT,Data Scientist,148750,USD,US,M
2023,SE,FT,Data Analytics Specialist,105000,USD,US,M
2023,SE,FT,Data Analytics Specialist,85000,USD,US,M
2023,SE,FT,Research Scientist,215000,USD,US,M
2023,SE,FT,Research Scientist,146300,USD,US,M
2023,SE,FT,Machine Learning Engineer,153400,USD,US,M
2023,SE,FT,Machine Learning Engineer,122700,USD,US,M
2023,SE,FT,Data Scientist,186300,USD,US,M
2023,SE,FT,Data Scientist,123900,USD,US,M
2023,SE,FT,Machine Learning Engineer,153400,USD,US,M
2023,SE,FT,Machine Learning Engineer,122700,USD,US,M
2023,SE,FT,Data Analyst,185900,USD,US,M
2023,SE,FT,Data Analyst,121700,USD,US,M
2023,SE,FT,Data Analyst,153600,USD,US,M
2023,SE,FT,Data Analyst,106800,USD,US,M
2023,SE,FL,Software Data Engineer,50000,USD,AU,M
2023,SE,FT,Machine Learning Engineer,247500,USD,US,M
2023,SE,FT,Machine Learning Engineer,172200,USD,US,M
2023,SE,FT,Data Analyst,125000,USD,US,M
2023,SE,FT,Data Analyst,110000,USD,US,M
2023,SE,FT,Data Scientist,149076,USD,US,M
2023,SE,FT,Data Scientist,82365,USD,US,M
2023,SE,FT,Machine Learning Engineer,139500,USD,US,M
2023,SE,FT,Machine Learning Engineer,109400,USD,US,M
2023,SE,FT,Data Engineer,139500,USD,US,M
2023,SE,FT,Data Engineer,109400,USD,US,M
2023,SE,FT,Data Engineer,252000,USD,US,M
2023,SE,FT,Data Engineer,129000,USD,US,M
2023,SE,FT,Data Analyst,95000,USD,US,M
2023,SE,FT,Data Analyst,85500,USD,US,M
2023,SE,FT,Data Analyst,185900,USD,US,M
2023,SE,FT,Data Analyst,121700,USD,US,M
2023,SE,FT,Data Scientist,201000,USD,US,M
2023,SE,FT,Data Scientist,122000,USD,US,M
2023,SE,FT,Data Engineer,252000,USD,US,M
2023,SE,FT,Data Engineer,129000,USD,US,M
2023,SE,FT,Data Analyst,120000,USD,US,M
2023,SE,FT,Data Analyst,75000,USD,US,M
2023,SE,FT,Data Scientist,185900,USD,US,M
2023,SE,FT,Data Scientist,129300,USD,US,M
2023,SE,FT,Data Scientist,201000,USD,US,M
2023,SE,FT,Data Scientist,122000,USD,US,M
2023,SE,FT,Machine Learning Engineer,204500,USD,US,M
2023,SE,FT,Machine Learning Engineer,142200,USD,US,M
2023,SE,FT,Data Manager,155000,USD,US,M
2023,SE,FT,Data Manager,140000,USD,US,M
2023,SE,FT,Data Engineer,121500,USD,US,M
2023,SE,FT,Data Engineer,78000,USD,US,M
2023,SE,FT,Data Scientist,190000,USD,US,M
2023,SE,FT,Data Scientist,136000,USD,US,M
2023,SE,FT,Data Analyst,180000,USD,US,M
2023,SE,FT,Data Analyst,110000,USD,US,M
2023,SE,FT,Data Scientist,275300,USD,US,M
2023,SE,FT,Data Scientist,183000,USD,US,M
2023,SE,FT,Data Engineer,170000,USD,US,M
2023,SE,FT,Data Engineer,140000,USD,US,M
2023,SE,FT,Data Engineer,154000,USD,US,M
2023,SE,FT,Data Engineer,116000,USD,US,M
2023,SE,FT,Data Engineer,160000,USD,US,M
2023,SE,FT,Data Engineer,130000,USD,US,M
2023,SE,FT,Data Scientist,175000,USD,US,M
2023,SE,FT,Data Scientist,160000,USD,US,M
2023,SE,FT,Data Engineer,153600,USD,US,M
2023,SE,FT,Data Engineer,106800,USD,US,M
2023,SE,FT,Data Scientist,225000,USD,US,M
2023,SE,FT,Data Scientist,156400,USD,US,M
2023,SE,FT,Analytics Engineer,150000,USD,US,M
2023,SE,FT,Analytics Engineer,120000,USD,US,M
2023,SE,FT,Machine Learning Engineer,163800,USD,US,M
2023,SE,FT,Machine Learning Engineer,126000,USD,US,M
2023,SE,FT,Data Analyst,145000,USD,US,M
2023,SE,FT,Data Analyst,90000,USD,US,M
2023,SE,FT,Machine Learning Engineer,204500,USD,US,M
2023,SE,FT,Machine Learning Engineer,142200,USD,US,M
2023,SE,FT,Data Analyst,95000,USD,US,M
2023,SE,FT,Data Analyst,85500,USD,US,M
2023,SE,FT,Data Engineer,167500,USD,US,M
2023,SE,FT,Data Engineer,106500,USD,US,M
2023,SE,FT,Data Engineer,163800,USD,US,M
2023,SE,FT,Data Engineer,126000,USD,US,M
2023,SE,FT,Research Scientist,250000,USD,US,M
2023,SE,FT,Research Scientist,200000,USD,US,M
2023,SE,FT,Data Scientist,260000,USD,US,M
2023,SE,FT,Data Scientist,186000,USD,US,M
2023,SE,FT,Data Engineer,160000,USD,US,M
2023,SE,FT,Data Engineer,130000,USD,US,M
2023,SE,FT,Research Scientist,200000,USD,US,M
2023,SE,FT,Research Scientist,150000,USD,US,M
2023,SE,FT,Data Scientist,45000,EUR,ES,M
2023,SE,FT,Data Scientist,36000,EUR,ES,M
2023,SE,FT,Data Scientist,150000,USD,US,M
2023,SE,FT,Data Scientist,120000,USD,US,M
2023,SE,FT,Head of Data,70000,EUR,PT,L
2023,SE,FT,Data Analyst,175000,USD,US,M
2023,SE,FT,Data Analyst,130000,USD,US,M
2023,SE,FT,Data Analyst,122000,USD,US,M
2023,SE,FT,Data Analyst,93800,USD,US,M
2023,SE,FT,Data Science Manager,150000,USD,MX,M
2023,SE,FT,Data Science Manager,90000,USD,MX,M
2023,SE,FT,Data Analyst,165000,USD,US,M
2023,SE,FT,Data Analyst,112000,USD,US,M
2023,SE,FT,BI Data Analyst,67000,EUR,DE,M
2023,SE,FT,Machine Learning Engineer,204500,USD,US,M
2023,SE,FT,Machine Learning Engineer,142200,USD,US,M
2023,SE,FT,Data Analyst,1300000,INR,IN,S
2023,SE,FT,Data Engineer,185900,USD,US,M
2023,SE,FT,Data Engineer,129300,USD,US,M
2023,SE,FT,Data Analyst,185900,USD,US,M
2023,SE,FT,Data Analyst,121700,USD,US,M
2023,SE,FT,Machine Learning Engineer,204500,USD,US,M
2023,SE,FT,Machine Learning Engineer,142200,USD,US,M
2023,SE,FT,Data Science Consultant,1000000,THB,TH,M
2023,SE,FT,Data Analyst,180180,USD,US,M
2023,SE,FT,Data Analyst,106020,USD,US,M
2023,SE,FT,Data Scientist,136000,USD,US,M
2023,SE,FT,Data Scientist,104000,USD,US,M
2023,SE,FT,Data Analyst,125000,USD,US,M
2023,SE,FT,Data Analyst,110000,USD,US,M
2023,SE,FT,Machine Learning Engineer,153400,USD,US,M
2023,SE,FT,Machine Learning Engineer,122700,USD,US,M
2023,SE,FT,Data Analyst,152380,USD,US,M
2023,SE,FT,Data Analyst,121904,USD,US,M
2023,SE,FT,Data Scientist,185900,USD,US,M
2023,SE,FT,Data Scientist,129300,USD,US,M
2023,SE,FT,Machine Learning Engineer,247500,USD,US,M
2023,SE,FT,Machine Learning Engineer,172200,USD,US,M
2023,SE,FT,Data Architect,168400,USD,US,M
2023,SE,FT,Data Architect,105200,USD,US,M
2023,SE,FT,Machine Learning Engineer,128280,USD,US,M
2023,SE,FT,Machine Learning Engineer,106900,USD,US,M
2023,SE,FT,Research Engineer,100000,EUR,DE,S
2023,SE,FT,Research Engineer,80000,EUR,DE,S
2023,SE,FT,Machine Learning Engineer,275000,USD,DE,M
2023,SE,FT,Machine Learning Engineer,174000,USD,DE,M
2023,SE,FT,Data Engineer,139500,USD,US,M
2023,SE,FT,Data Engineer,109400,USD,US,M
2023,SE,FT,Machine Learning Engineer,139500,USD,US,M
2023,SE,FT,Machine Learning Engineer,109400,USD,US,M
2023,SE,FT,Data Analyst,170500,USD,US,M
2023,SE,FT,Data Analyst,85000,USD,US,M
2023,SE,FT,Data Manager,60027,GBP,GB,M
2023,SE,FT,Data Manager,44737,GBP,GB,M
2023,SE,FT,Data Engineer,80000,USD,US,M
2023,SE,FT,Data Engineer,65000,USD,US,M
2023,SE,FT,Data Engineer,124740,USD,US,M
2023,SE,FT,Data Engineer,65488,USD,US,M
2023,SE,FT,Data Quality Analyst,72200,USD,US,M
2023,SE,FT,Data Quality Analyst,64980,USD,US,M
2023,SE,FT,Data Engineer,153600,USD,US,M
2023,SE,FT,Data Engineer,106800,USD,US,M
2023,SE,FT,Data Analyst,179975,USD,US,M
2023,SE,FT,Data Analyst,86466,USD,US,M
2023,SE,FT,Data Engineer,120000,USD,US,M
2023,SE,FT,Data Engineer,90000,USD,US,M
2023,SE,FT,Data Scientist,149076,USD,US,M
2023,SE,FT,Data Scientist,82365,USD,US,M
2023,SE,FT,Data Analyst,169000,USD,US,M
2023,SE,FT,Data Analyst,110600,USD,US,M
2023,SE,FT,Data Science Manager,175000,USD,US,M
2023,SE,FT,Data Science Manager,120000,USD,US,M
2023,SE,FT,Data Analyst,230000,USD,US,M
2023,SE,FT,Data Analyst,180000,USD,US,M
2023,SE,FT,Data Analyst,153600,USD,US,M
2023,SE,FT,Data Analyst,106800,USD,US,M
2023,SE,FT,Data Manager,140000,USD,US,M
2023,SE,FT,Data Manager,120000,USD,US,M
2023,SE,FT,Machine Learning Infrastructure Engineer,205920,USD,US,M
2023,SE,FT,Machine Learning Infrastructure Engineer,171600,USD,US,M
2023,SE,FT,Data Analyst,165000,USD,US,M
2023,SE,FT,Data Analyst,125000,USD,US,M
2023,SE,FT,Data Engineer,265000,USD,US,M
2023,SE,FT,Data Engineer,185000,USD,US,M
2023,SE,FT,Data Analyst,95000,USD,US,M
2023,SE,FT,Data Analyst,85500,USD,US,M
2023,SE,FT,Data Scientist,147100,USD,US,M
2023,SE,FT,Data Scientist,90700,USD,US,M
2023,SE,FT,Data Engineer,167580,USD,US,M
2023,SE,FT,Data Engineer,87980,USD,US,M
2023,SE,FT,Data Engineer,202000,USD,US,M
2023,SE,FT,Data Engineer,135000,USD,US,M
2023,SE,FT,Data Engineer,163800,USD,US,M
2023,SE,FT,Data Engineer,126000,USD,US,M
2023,SE,FT,Machine Learning Engineer,163800,USD,US,M
2023,SE,FT,Machine Learning Engineer,126000,USD,US,M
2023,SE,FT,Data Engineer,104000,USD,US,M
2023,SE,FT,Data Engineer,65000,USD,US,M
2023,SE,FT,Research Engineer,230000,USD,US,M
2023,SE,FT,Research Engineer,148000,USD,US,M
2023,SE,FT,Machine Learning Engineer,269000,USD,CA,M
2023,SE,FT,Machine Learning Engineer,158000,USD,CA,M
2023,SE,FT,Analytics Engineer,197000,USD,US,M
2023,SE,FT,Analytics Engineer,106000,USD,US,M
2023,SE,FT,Data Engineer,290000,USD,US,M
2023,SE,FT,Data Engineer,210000,USD,US,M
2023,SE,FT,Data Engineer,192000,USD,US,M
2023,SE,FT,Data Engineer,172800,USD,US,M
2023,SE,FT,Data Scientist,300240,USD,US,M
2023,SE,FT,Data Scientist,200160,USD,US,M
2023,SE,FT,Data Scientist,300240,USD,US,M
2023,SE,FT,Data Scientist,200160,USD,US,M
2023,SE,FT,Analytics Engineer,175000,USD,US,M
2023,SE,FT,Analytics Engineer,140000,USD,US,M
2023,SE,FT,Data Manager,169000,USD,US,M
2023,SE,FT,Data Manager,100000,USD,US,M
2023,SE,FT,Data Scientist,370000,USD,US,M
2023,SE,FT,Data Scientist,245000,USD,US,M
2023,SE,FT,Data Analyst,110000,USD,US,S
2023,SE,FT,Data Analyst,80000,USD,US,S
2023,SE,FT,Data Analyst,95000,USD,US,M
2023,SE,FT,Data Analyst,85000,USD,US,M
2023,SE,FT,Data Engineer,137500,USD,US,M
2023,SE,FT,Data Engineer,81500,USD,US,M
2023,SE,FT,Machine Learning Engineer,323300,USD,US,M
2023,SE,FT,Machine Learning Engineer,184700,USD,US,M
2023,SE,FT,Machine Learning Engineer,186000,USD,US,M
2023,SE,FT,Machine Learning Engineer,153088,USD,US,M
2023,SE,FT,Machine Learning Engineer,200000,USD,US,M
2023,SE,FT,Machine Learning Engineer,150000,USD,US,M
2023,SE,FT,Machine Learning Engineer,240000,USD,US,M
2023,SE,FT,Machine Learning Engineer,180000,USD,US,M
2023,SE,FT,Machine Learning Engineer,200000,USD,US,M
2023,SE,FT,Machine Learning Engineer,150000,USD,US,M
2023,SE,FT,Data Science Manager,299500,USD,US,M
2023,SE,FT,Data Science Manager,245100,USD,US,M
2023,SE,FT,Data Engineer,144000,USD,US,M
2023,SE,FT,Data Engineer,66000,USD,US,M
2023,SE,FT,Data Architect,228000,USD,US,M
2023,SE,FT,Data Architect,120000,USD,US,M
2023,SE,FT,Machine Learning Software Engineer,180000,USD,US,M
2023,SE,FT,Machine Learning Software Engineer,90000,USD,US,M
2023,SE,FT,Data Scientist,126500,USD,US,M
2023,SE,FT,Data Scientist,78000,USD,US,M
2023,SE,FT,Data Engineer,180000,USD,US,M
2023,SE,FT,Data Engineer,160000,USD,US,M
2023,SE,FT,Machine Learning Software Engineer,272000,USD,US,M
2023,SE,FT,Machine Learning Software Engineer,170000,USD,US,M
2023,SE,FT,Data Engineer,259000,USD,US,M
2023,SE,FT,Data Engineer,146000,USD,US,M
2023,SE,FT,Data Engineer,200000,USD,US,M
2023,SE,FT,Data Engineer,160000,USD,US,M
2023,SE,FT,Data Analyst,142000,USD,US,M
2023,SE,FT,Data Analyst,95000,USD,US,M
2023,SE,FT,Data Scientist,155000,USD,US,M
2023,SE,FT,Data Scientist,139500,USD,US,M
2023,SE,FT,Data Engineer,259000,USD,US,M
2023,SE,FT,Data Engineer,146000,USD,US,M
2023,SE,FT,Data Science Lead,247500,USD,US,M
2023,SE,FT,Data Science Lead,172200,USD,US,M
2023,SE,FT,Data Scientist,225000,USD,US,M
2023,SE,FT,Data Scientist,156400,USD,US,M
2023,SE,FT,Data Engineer,139500,USD,US,M
2023,SE,FT,Data Engineer,109400,USD,US,M
2023,SE,FT,Machine Learning Infrastructure Engineer,100000,EUR,FR,M
2023,SE,FT,Machine Learning Infrastructure Engineer,70000,EUR,FR,M
2023,SE,FT,Data Scientist,185900,USD,US,M
2023,SE,FT,Data Scientist,129300,USD,US,M
2023,SE,FT,Machine Learning Engineer,139500,USD,US,M
2023,SE,FT,Machine Learning Engineer,109400,USD,US,M
2023,SE,FT,Data Analyst,120000,USD,US,M
2023,SE,FT,Data Analyst,75000,USD,US,M
2023,SE,FT,Data Analyst,169000,USD,US,M
2023,SE,FT,Data Analyst,110600,USD,US,M
2023,SE,FT,Machine Learning Engineer,288000,USD,US,M
2023,SE,FT,Machine Learning Engineer,140000,USD,US,M
2023,SE,FT,Machine Learning Engineer,288000,USD,US,M
2023,SE,FT,Machine Learning Engineer,140000,USD,US,M
2023,SE,FT,Data Scientist,215050,USD,US,M
2023,SE,FT,Data Scientist,156400,USD,US,M
2023,SE,FT,Data Architect,198000,USD,US,M
2023,SE,FT,Data Architect,114000,USD,US,M
2023,SE,FT,Machine Learning Engineer,204500,USD,US,M
2023,SE,FT,Machine Learning Engineer,142200,USD,US,M
2023,SE,FT,Data Scientist,209300,USD,US,M
2023,SE,FT,Data Scientist,182200,USD,US,M
2023,SE,FT,Data Manager,140000,USD,US,M
2023,SE,FT,Data Manager,120000,USD,US,M
2023,SE,FT,Machine Learning Engineer,147100,USD,US,M
2023,SE,FT,Machine Learning Engineer,90700,USD,US,M
2023,SE,FT,Data Engineer,230000,USD,US,M
2023,SE,FT,Data Engineer,170000,USD,US,M
2023,SE,FT,Data Analyst,227000,USD,US,M
2023,SE,FT,Data Analyst,108000,USD,US,M
2023,SE,FT,Data Engineer,180000,USD,US,M
2023,SE,FT,Data Engineer,160000,USD,US,M
2023,SE,FT,Data Architect,180000,USD,US,M
2023,SE,FT,Data Architect,160000,USD,US,M
2023,SE,FT,Data Engineer,180000,USD,US,M
2023,SE,FT,Data Engineer,130000,USD,US,M
2023,SE,FT,Data Analyst,52000,EUR,ES,M
2023,SE,FT,Data Analyst,48000,EUR,ES,M
2023,SE,FT,Data Engineer,226700,USD,US,M
2023,SE,FT,Data Engineer,133300,USD,US,M
2023,SE,FT,Data Engineer,252000,USD,US,M
2023,SE,FT,Data Engineer,129000,USD,US,M
2023,SE,FT,Big Data Architect,124999,GBP,GB,L
2023,SE,FT,Data Analyst,80000,USD,US,M
2023,SE,FT,Data Analyst,52500,USD,US,M
2023,SE,FT,Data Engineer,250000,USD,US,M
2023,SE,FT,Data Engineer,162500,USD,US,M
2023,SE,FT,Data Analyst,153600,USD,US,M
2023,SE,FT,Data Analyst,106800,USD,US,M
2023,SE,FT,Data Analyst,115934,USD,US,M
2023,SE,FT,Data Analyst,81666,USD,US,M
2023,SE,FT,Data Engineer,167580,USD,US,M
2023,SE,FT,Data Engineer,87980,USD,US,M
2023,SE,FT,Data Engineer,250000,USD,US,M
2023,SE,FT,Data Engineer,63000,USD,US,M
2023,SE,FT,Research Scientist,253750,USD,ES,M
2023,SE,FT,Research Scientist,169200,USD,ES,M
2023,SE,FT,Research Scientist,253750,USD,ES,M
2023,SE,FT,Research Scientist,169200,USD,ES,M
2023,SE,FT,Data Engineer,124740,USD,US,M
2023,SE,FT,Data Engineer,65488,USD,US,M
2023,SE,FT,Data Engineer,213580,USD,US,M
2023,SE,FT,Data Engineer,163625,USD,US,M
2023,SE,FT,Data Engineer,95000,EUR,IE,M
2023,SE,FT,Machine Learning Engineer,220000,USD,US,M
2023,SE,FT,Machine Learning Engineer,170000,USD,US,M
2023,SE,FT,Data Architect,180000,USD,US,M
2023,SE,FT,Data Architect,115000,USD,US,M
2023,SE,FT,Data Architect,200000,USD,US,M
2023,SE,FT,Data Architect,115000,USD,US,M
2023,SE,FT,Data Science Manager,231250,USD,US,M
2023,SE,FT,Data Science Manager,138750,USD,US,M
2023,SE,FT,Machine Learning Engineer,284310,USD,US,M
2023,SE,FT,Machine Learning Engineer,153090,USD,US,M
2023,SE,FT,Data Engineer,160000,USD,US,M
2023,SE,FT,Data Engineer,75000,USD,US,M
2023,SE,FT,Data Science Lead,225900,USD,US,M
2023,SE,FT,Data Science Lead,156400,USD,US,M
2023,SE,FT,Data Engineer,250000,USD,US,M
2023,SE,FT,Data Engineer,162500,USD,US,M
2023,SE,FT,Machine Learning Engineer,318300,USD,US,M
2023,SE,FT,Machine Learning Engineer,188800,USD,US,M
2023,SE,FT,Data Analyst,385000,USD,US,M
2023,SE,FT,Data Analyst,60000,USD,US,M
2023,SE,FT,Data Scientist,145000,USD,US,M
2023,SE,FT,Data Scientist,135000,USD,US,M
2023,SE,FT,Data Analyst,180180,USD,US,M
2023,SE,FT,Data Analyst,106020,USD,US,M
2023,SE,FT,Data Analyst,93919,USD,US,M
2023,SE,FT,Data Analyst,51962,USD,US,M
2023,SE,FT,Data Engineer,241871,USD,US,M
2023,SE,FT,Data Engineer,133832,USD,US,M
2023,SE,FT,Data Scientist,170000,USD,US,M
2023,SE,FT,Data Scientist,90000,USD,US,M
2023,SE,FT,Data Analyst,192500,USD,US,M
2023,SE,FT,Data Analyst,140000,USD,US,M
2023,SE,FT,Data Scientist,149076,USD,US,M
2023,SE,FT,Data Scientist,82365,USD,US,M
2023,SE,FT,Data Scientist,175000,USD,US,M
2023,SE,FT,Data Scientist,148750,USD,US,M
2023,SE,FT,Research Scientist,370000,USD,US,M
2023,SE,FT,Research Scientist,200000,USD,US,M
2023,SE,FT,Data Scientist,235000,USD,US,M
2023,SE,FT,Data Scientist,185000,USD,US,M
2023,SE,FT,Data Scientist,216100,USD,US,M
2023,SE,FT,Data Scientist,140800,USD,US,M
2023,SE,FT,Computer Vision Software Engineer,50000,EUR,CA,L
2023,SE,FT,Data Engineer,128000,USD,US,M
2023,SE,FT,Data Engineer,81500,USD,US,M
2023,SE,FT,Research Scientist,248100,USD,CA,M
2023,SE,FT,Research Scientist,145900,USD,CA,M
2023,SE,FT,Research Engineer,155850,USD,US,M
2023,SE,FT,Research Engineer,102544,USD,US,M
2023,SE,FT,Director of Data Science,170000,CAD,CA,M
2023,SE,FT,Azure Data Engineer,100000,USD,NL,L
2023,SE,FT,Data Scientist,250000,USD,US,M
2023,SE,FT,Data Scientist,162500,USD,US,M
2023,SE,FT,Data Scientist,185000,USD,GB,M
2023,SE,FT,Data Scientist,120250,USD,GB,M
2023,SE,FT,BI Developer,135000,USD,US,M
2023,SE,FT,BI Developer,100000,USD,US,M
2023,SE,FT,Machine Learning Engineer,204500,USD,US,M
2023,SE,FT,Machine Learning Engineer,142200,USD,US,M
2023,SE,FT,Data Engineer,226700,USD,US,M
2023,SE,FT,Data Engineer,133300,USD,US,M
2023,SE,FT,Data Scientist,225000,USD,US,M
2023,SE,FT,Data Scientist,156400,USD,US,M
2023,SE,FT,Data Engineer,163800,USD,US,M
2023,SE,FT,Data Engineer,126000,USD,US,M
2023,SE,FT,Machine Learning Engineer,163800,USD,US,M
2023,SE,FT,Machine Learning Engineer,126000,USD,US,M
2023,SE,FT,ML Engineer,220000,USD,US,M
2023,SE,FT,ML Engineer,150000,USD,US,M
2023,SE,FT,Data Engineer,145000,USD,US,M
2023,SE,FT,Data Engineer,115000,USD,US,M
2023,SE,FT,Data Analytics Manager,204500,USD,US,M
2023,SE,FT,Data Analytics Manager,138900,USD,US,M
2023,SE,FT,Data Engineer,150000,USD,US,M
2023,SE,FT,Data Engineer,107000,USD,US,M
2023,SE,FT,Data Engineer,226700,USD,US,M
2023,SE,FT,Data Engineer,133300,USD,US,M
2023,SE,FT,Data Engineer,252000,USD,US,M
2023,SE,FT,Data Engineer,129000,USD,US,M
2023,SE,FT,Machine Learning Engineer,150000,USD,US,M
2023,SE,FT,Machine Learning Engineer,125000,USD,US,M
2023,SE,FT,Data Engineer,252000,USD,US,M
2023,SE,FT,Data Engineer,129000,USD,US,M
2023,SE,FT,Data Scientist,225000,USD,US,M
2023,SE,FT,Data Scientist,156400,USD,US,M
2023,SE,FT,Data Engineer,265000,USD,US,M
2023,SE,FT,Data Engineer,182750,USD,US,M
2023,SE,FT,Data Analyst,153600,USD,US,M
2023,SE,FT,Data Analyst,106800,USD,US,M
2023,SE,FT,Data Engineer,137500,USD,US,M
2023,SE,FT,Data Engineer,81500,USD,US,M
2023,SE,FT,Applied Scientist,205000,USD,US,M
2023,SE,FT,Applied Scientist,180000,USD,US,M
2023,SE,FT,Data Scientist,165000,USD,US,M
2023,SE,FT,Data Scientist,144000,USD,US,M
2023,SE,FT,Data Manager,199000,USD,US,M
2023,SE,FT,Data Manager,112000,USD,US,M
2023,SE,FT,Data Scientist,105000,USD,US,M
2023,SE,FT,Data Scientist,70000,USD,US,M
2023,SE,FT,Data Analyst,180180,USD,US,M
2023,SE,FT,Data Analyst,106020,USD,US,M
2023,SE,FT,Data Scientist,183000,USD,US,M
2023,SE,FT,Data Scientist,134000,USD,US,M
2023,SE,FT,Machine Learning Engineer,220000,USD,US,M
2023,SE,FT,Machine Learning Engineer,150000,USD,US,M
2023,SE,FT,Applied Scientist,350000,USD,US,L
2023,SE,FT,Applied Scientist,262500,USD,US,L
2023,SE,FT,Data Analyst,122000,USD,US,M
2023,SE,FT,Data Analyst,94000,USD,US,M
2023,SE,FT,Machine Learning Engineer,276000,USD,US,M
2023,SE,FT,Machine Learning Engineer,184000,USD,US,M
2023,SE,FT,Data Scientist,225000,USD,US,M
2023,SE,FT,Data Scientist,156400,USD,US,M
2023,SE,FT,Data Scientist,228000,USD,US,M
2023,SE,FT,Data Scientist,152000,USD,US,M
2023,SE,FT,Data Scientist,209450,USD,US,M
2023,SE,FT,Data Scientist,158677,USD,US,M
2023,SE,FT,Data Analyst,175000,USD,US,M
2023,SE,FT,Data Analyst,145000,USD,US,M
2023,SE,FT,Data Engineer,240000,USD,US,M
2023,SE,FT,Data Engineer,170000,USD,US,M
2023,SE,FT,Data Scientist,59000,EUR,EE,L
2023,SE,FT,Data Scientist,237000,USD,US,M
2023,SE,FT,Data Scientist,145000,USD,US,M
2023,SE,FT,Data Scientist,240000,USD,US,M
2023,SE,FT,Data Scientist,139000,USD,US,M
2023,SE,FT,Data Architect,174500,USD,US,M
2023,SE,FT,Data Architect,113000,USD,US,M
2023,SE,FT,Data Analyst,130000,USD,US,M
2023,SE,FT,Data Analyst,87000,USD,US,M
2023,SE,FT,Data Analyst,160000,USD,US,M
2023,SE,FT,Data Analyst,108000,USD,US,M
2023,SE,FT,Data Engineer,165000,USD,US,M
2023,SE,FT,Data Engineer,107250,USD,US,M
2023,SE,FT,Data Engineer,300000,USD,US,M
2023,SE,FT,Data Engineer,119000,USD,US,M
2023,SE,FT,Data Scientist,285800,USD,US,M
2023,SE,FT,Data Scientist,154600,USD,US,M
2023,SE,FT,Data Manager,168400,USD,US,M
2023,SE,FT,Data Manager,105200,USD,US,M
2023,SE,FT,Analytics Engineer,200000,USD,US,M
2023,SE,FT,Analytics Engineer,175000,USD,US,M
2023,SE,FT,Analytics Engineer,231250,USD,US,M
2023,SE,FT,Analytics Engineer,138750,USD,US,M
2023,SE,FT,Data Engineer,153000,USD,CA,M
2023,SE,FT,Data Engineer,94000,USD,CA,M
2023,SE,FT,Data Engineer,240500,USD,US,L
2023,SE,FT,Data Engineer,123700,USD,US,L
2023,SE,FT,Data Engineer,160000,USD,US,M
2023,SE,FT,Data Engineer,90000,USD,US,M
2023,SE,FT,Data Scientist,275300,USD,US,M
2023,SE,FT,Data Scientist,183500,USD,US,M
2023,SE,FT,Data Scientist,275300,USD,US,M
2023,SE,FT,Data Scientist,183500,USD,US,M
2023,SE,FT,Data Analyst,160000,USD,US,M
2023,SE,FT,Data Analyst,125600,USD,US,M
2023,SE,FT,Data Engineer,170000,USD,US,M
2023,SE,FT,Data Engineer,120000,USD,US,M
